Timestamp,Velocity,Current,Temperature,Supply_voltage,PWM
1259.16,24.05,131.19,68.0,11.0,51.08
1259.66,24.73,130.52,68.0,11.1,50.85
1260.06,24.73,123.76,68.0,11.1,49.72
1260.51,24.96,125.79,68.0,11.1,49.72
1260.96,24.5,122.41,68.0,10.9,49.16
1261.36,24.27,131.19,68.0,11.0,50.51
1261.76,25.19,131.19,68.0,11.0,50.74
1262.21,25.19,125.11,68.0,11.1,49.72
1262.66,24.73,130.52,68.0,11.0,50.29
1263.06,24.73,131.87,68.0,11.0,50.74
1263.51,24.73,127.81,68.0,11.1,50.06
1264.01,24.5,127.14,68.0,11.1,49.95
1264.41,25.19,123.76,68.0,11.1,50.17
1264.86,24.5,125.11,68.0,11.0,49.49
1265.31,25.19,123.76,68.0,11.1,49.49
1265.76,24.5,125.11,68.0,11.1,49.72
1266.16,24.05,127.14,68.0,11.1,49.95
1266.56,24.73,132.54,68.0,11.0,51.41
1267.01,24.96,116.33,68.0,11.1,48.14
1267.41,24.73,113.63,68.0,10.9,48.02
1267.86,24.5,123.76,68.0,11.1,49.27
1268.26,24.73,136.6,68.0,11.0,50.51
1268.76,24.5,135.25,68.0,11.0,51.64
1269.21,24.73,133.22,68.0,11.0,51.08
1269.61,24.96,137.27,68.0,11.0,51.53
1270.06,24.73,139.3,68.0,11.0,52.09
1270.51,25.42,130.52,68.0,11.1,51.08
1270.96,24.05,132.54,68.0,11.0,50.74
1271.36,24.73,126.46,68.0,11.0,50.06
1271.81,24.73,123.76,68.0,11.1,49.72
1272.26,24.27,120.38,68.0,11.1,49.61
1272.66,24.96,127.81,68.0,11.0,50.4
1273.06,24.96,132.54,68.0,11.0,50.17
1273.56,25.65,126.46,68.0,11.0,50.51
1274.01,24.5,127.81,68.0,11.0,50.74
1274.41,24.5,128.49,68.0,11.1,49.38
1274.91,24.73,125.11,68.0,11.0,50.06
1275.36,24.96,132.54,68.0,11.1,50.17
1275.76,24.96,130.52,68.0,11.0,50.17
1276.16,24.27,121.06,68.0,11.0,50.06
1276.61,25.19,120.38,68.0,11.1,47.69
1277.01,24.05,133.9,68.0,11.0,51.08
1277.41,24.5,133.22,68.0,11.0,50.4
1277.81,25.42,125.79,68.0,11.1,49.72
1278.31,24.27,133.9,68.0,11.0,50.96
1278.76,24.96,126.46,68.0,11.1,50.62
1279.16,24.5,129.84,68.0,11.1,49.95
1279.66,25.42,125.11,68.0,11.1,49.49
1280.11,24.73,129.17,69.0,11.0,50.06
1280.51,24.5,128.49,69.0,11.1,49.72
1280.96,24.96,123.09,69.0,11.0,49.49
1281.41,24.96,119.03,69.0,11.1,49.16
1281.81,24.5,127.14,69.0,11.0,49.95
1282.21,24.5,131.19,69.0,11.0,51.08
1282.66,24.73,118.36,69.0,11.0,48.82
1283.11,24.73,117.0,69.0,11.1,48.25
1283.51,24.05,121.06,69.0,11.0,49.27
1283.96,24.96,127.14,69.0,11.1,49.61
1284.46,25.19,131.19,69.0,11.0,51.3
1284.91,24.5,134.57,69.0,11.1,51.08
1285.31,24.27,139.3,69.0,11.0,51.64
1285.76,24.73,137.27,69.0,11.0,51.98
1286.16,25.65,128.49,69.0,11.0,50.62
1286.61,24.5,129.17,69.0,11.0,50.74
1286.96,24.73,121.73,69.0,11.1,49.27
1287.41,24.96,122.41,69.0,11.1,49.38
1287.81,24.27,123.76,69.0,11.0,49.27
1288.26,24.73,125.79,69.0,11.1,50.17
1288.71,24.73,127.81,69.0,11.0,50.17
1289.16,25.42,130.52,69.0,11.0,50.74
1289.61,24.27,129.17,69.0,11.0,50.85
1290.06,24.5,130.52,69.0,11.0,49.61
1290.46,24.96,124.44,69.0,11.0,50.51
1290.91,24.73,129.84,69.0,11.0,50.51
1291.36,24.5,126.46,69.0,11.0,50.74
1291.76,24.5,121.06,69.0,11.1,49.83
1292.21,25.19,119.71,69.0,11.1,47.91
1292.61,24.05,131.87,69.0,11.0,50.96
1293.06,24.73,131.19,69.0,11.0,50.96
1293.46,25.42,125.79,69.0,11.1,49.95
1293.96,24.73,129.17,69.0,11.0,50.62
1294.41,24.73,132.54,69.0,11.1,50.96
1294.86,24.96,129.84,69.0,11.1,50.4
1295.31,24.5,125.79,69.0,11.1,50.4
1295.71,24.96,121.73,69.0,11.1,49.61
1296.11,24.73,125.79,69.0,11.1,49.61
1296.56,24.96,123.76,69.0,11.1,49.95
1297.01,24.73,122.41,69.0,11.1,49.38
1297.41,24.5,129.17,69.0,11.1,49.61
1297.81,24.73,127.81,69.0,11.1,51.41
1298.21,24.96,125.11,69.0,11.1,49.61
1298.71,24.96,114.3,69.0,11.1,48.59
1299.16,24.73,123.09,69.0,11.0,48.93
1299.61,24.27,129.84,69.0,11.1,49.83
1300.06,25.42,131.87,69.0,11.0,51.53
1300.51,24.27,133.9,69.0,11.0,51.08
1300.91,24.73,135.92,69.0,11.0,51.64
1301.31,24.96,137.95,69.0,11.0,51.87
1301.76,25.19,136.6,69.0,11.1,51.08
1302.21,24.5,131.87,69.0,11.0,51.08
1302.61,24.96,130.52,69.0,11.1,50.06
1303.01,24.73,124.44,69.0,11.1,50.06
1303.51,24.73,125.11,69.0,11.0,49.49
1303.96,24.73,129.17,69.0,11.0,50.17
1304.41,24.05,132.54,69.0,10.9,50.62
1304.86,25.42,125.11,69.0,11.0,50.4
1305.31,25.19,124.44,69.0,11.1,50.06
1305.71,23.82,127.81,69.0,11.0,50.29
1306.11,24.73,127.14,69.0,11.0,50.17
1306.56,24.5,131.19,69.0,11.0,49.83
1307.01,25.42,129.84,69.0,11.1,50.62
1307.41,24.73,122.41,69.0,11.0,50.62
1307.81,25.19,116.33,69.0,11.0,47.35
1308.21,24.05,127.14,69.0,11.1,50.62
1308.71,24.5,130.52,69.0,11.0,50.74
1309.16,24.73,129.17,69.0,11.0,50.17
1309.61,24.27,131.19,69.0,11.0,50.96
1310.06,25.42,129.84,69.0,11.0,50.06
1310.46,24.27,135.92,69.0,11.0,50.96
1310.86,24.73,130.52,69.0,10.9,49.95
1311.36,24.73,124.44,69.0,11.1,49.04
1311.76,24.27,130.52,69.0,11.1,49.95
1312.16,24.73,126.46,69.0,11.0,50.29
1312.61,24.5,123.76,69.0,11.1,49.16
1313.01,24.96,121.73,69.0,11.0,49.49
1313.46,24.5,133.9,69.0,11.0,51.41
1313.91,24.5,131.87,69.0,11.0,49.72
1314.41,25.19,110.92,69.0,11.1,47.8
1314.86,24.5,116.33,69.0,11.1,48.7
1315.31,24.05,133.22,69.0,11.0,50.4
1315.76,25.19,133.22,69.0,11.0,51.3
1316.16,25.19,133.9,69.0,11.0,50.17
1316.56,24.27,135.25,69.0,11.0,51.64
1317.01,24.73,138.62,69.0,11.0,52.43
1317.46,24.73,131.19,69.0,11.0,50.62
1317.86,24.96,130.52,69.0,11.0,51.3
1318.31,24.73,129.17,69.0,11.0,50.06
1318.76,24.5,127.14,69.0,11.3,49.38
1319.21,24.96,125.11,69.0,11.1,49.38
1319.66,24.96,125.79,69.0,11.1,49.38
1320.11,23.59,148.08,69.0,11.0,53.11
1320.61,24.27,161.6,69.0,11.0,54.47
1321.01,25.19,148.76,69.0,11.0,52.88
1321.46,24.96,169.03,69.0,11.0,55.94
1321.91,24.5,158.22,69.0,11.0,54.92
1322.41,24.05,171.05,69.0,11.0,56.61
1322.86,24.73,176.46,69.0,11.0,56.73
1323.26,24.73,187.27,69.0,10.9,58.76
1323.71,24.27,176.46,69.0,11.0,57.07
1324.21,24.27,202.13,69.0,11.0,60.45
1324.66,24.73,204.16,69.0,11.0,60.91
1325.16,25.42,189.3,69.0,11.0,59.66
1325.61,25.19,179.84,69.0,11.0,58.2
1326.01,24.5,179.16,69.0,11.0,57.63
1326.41,25.19,175.11,69.0,11.0,56.95
1326.81,24.73,172.41,69.0,11.0,57.18
1327.26,24.05,170.38,69.0,11.0,56.05
1327.71,22.21,208.21,69.0,10.9,58.99
1328.11,25.19,234.56,69.0,11.0,64.52
1328.46,27.71,153.49,69.0,11.0,56.27
1328.96,24.5,125.11,69.0,11.0,49.95
1329.41,24.73,126.46,69.0,11.0,49.16
1329.86,25.65,124.44,69.0,11.1,49.49
1330.36,24.5,138.62,69.0,11.0,50.62
1330.76,24.96,132.54,69.0,11.0,49.95
1331.16,24.05,146.73,69.0,11.0,53.22
1331.61,25.42,142.68,69.0,11.0,52.55
1332.06,24.27,150.11,69.0,11.0,53.45
1332.46,24.27,150.11,69.0,11.0,53.45
1332.91,25.19,152.14,69.0,11.0,53.34
1333.36,24.73,150.11,69.0,11.0,53.56
1333.81,24.96,142.0,69.0,11.0,52.21
1334.26,24.96,143.35,69.0,11.0,52.21
1334.76,24.5,148.08,69.0,11.0,53.45
1335.16,24.5,161.6,69.0,11.0,54.35
1335.61,22.9,196.73,69.0,11.0,58.87
1336.01,33.2,156.87,69.0,11.0,61.25
1336.46,24.96,127.14,69.0,11.0,49.83
1336.86,24.05,131.19,69.0,11.1,49.72
1337.26,24.5,145.38,69.0,11.0,51.75
1337.66,24.27,135.92,69.0,11.0,50.17
1338.11,24.05,132.54,69.0,11.1,50.51
1338.56,24.73,126.46,69.0,11.0,50.62
1339.01,25.19,121.73,69.0,11.1,48.14
1339.46,24.5,122.41,69.0,11.1,49.27
1339.91,24.27,133.22,69.0,11.0,50.51
1340.36,24.96,134.57,69.0,11.1,50.4
1340.81,24.5,132.54,69.0,11.0,50.74
1341.26,24.96,135.92,69.0,11.0,50.4
1341.66,24.27,142.68,69.0,11.0,52.77
1342.11,24.5,136.6,69.0,10.9,51.3
1342.56,25.88,128.49,69.0,11.0,50.51
1342.96,23.82,142.68,69.0,11.0,51.75
1343.36,24.5,132.54,69.0,11.0,51.3
1343.81,24.96,123.76,69.0,11.0,49.49
1344.31,24.96,124.44,69.0,11.0,48.82
1344.76,24.5,130.52,69.0,11.0,50.06
1345.21,24.73,131.19,69.0,11.0,50.17
1345.66,25.65,119.03,69.0,11.1,49.61
1346.06,24.5,111.6,69.0,11.1,46.44
1346.46,24.27,137.27,69.0,11.1,50.62
1346.86,24.27,139.98,69.0,11.0,51.75
1347.31,25.42,168.35,69.0,11.0,55.82
1347.76,24.05,164.3,69.0,11.0,54.58
1348.16,24.5,151.46,69.0,11.0,54.13
1348.56,24.73,160.24,69.0,11.0,54.69
1349.06,25.42,136.6,69.0,11.0,52.66
1349.51,22.67,172.41,69.0,11.0,54.13
1349.96,24.73,161.6,69.0,11.0,54.92
1350.46,24.27,123.76,69.0,11.1,49.83
1350.91,24.96,121.73,69.0,11.0,48.25
1351.31,24.27,128.49,69.0,10.8,50.29
1351.76,24.27,132.54,69.0,11.0,51.08
1352.26,24.73,129.17,69.0,11.0,49.38
1352.71,24.05,133.22,69.0,11.0,50.74
1353.11,25.19,119.71,69.0,10.9,49.27
1353.56,24.73,130.52,69.0,11.1,49.83
1354.06,24.96,131.19,69.0,11.0,50.4
1354.61,24.73,125.79,69.0,11.1,48.59
1355.16,24.27,121.06,69.0,11.1,48.82
1355.66,24.27,128.49,69.0,11.1,50.06
1356.11,24.96,133.9,69.0,11.0,50.74
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
1356.31,24.96,130.52,69.0,11.0,50.06
